x_over_Lp,y_over_Lp,p_sim_shifted_over_pinf,p_digitized_over_pinf,digitization_uncertainty,difference_shifted_sim_minus_digitized,absolute_difference,gap_beyond_digitization_uncertainty,signed_gap_beyond_digitization_uncertainty
0.10776942355889724,-0.25,1.0690028176609,1.1302788844621514,0.056589454990959,-0.061276066801251305,0.061276066801251305,0.004686611810292306,-0.004686611810292306
0.11027568922305764,-0.25,1.0691939567339566,1.1302788844621514,0.056589454990959,-0.06108492772819485,0.06108492772819485,0.004495472737235849,-0.004495472737235849
0.11278195488721804,-0.25,1.069402051248042,1.1302788844621514,0.056589454990959,-0.060876833214109416,0.060876833214109416,0.004287378223150416,-0.004287378223150416
0.11528822055137844,-0.25,1.069617776175844,1.1302788844621514,0.056589454990959,-0.06066110828630733,0.06066110828630733,0.004071653295348331,-0.004071653295348331
0.11779448621553884,-0.25,1.0698336219523779,1.1302788844621514,0.056589454990959,-0.060445262509773556,0.060445262509773556,0.0038558075188145566,-0.0038558075188145566
0.12030075187969924,-0.25,1.0700775656508892,1.1302788844621514,0.056589454990959,-0.06020131881126223,0.06020131881126223,0.003611863820303228,-0.003611863820303228
0.12280701754385964,-0.25,1.0703215093494005,1.1302788844621514,0.056589454990959,-0.0599573751127509,0.0599573751127509,0.0033679201217918994,-0.0033679201217918994
0.12531328320802004,-0.25,1.0705725842905,1.1302788844621514,0.056589454990959,-0.05970630017165135,0.05970630017165135,0.00311684518069235,-0.00311684518069235
0.12781954887218044,-0.25,1.070848476526407,1.1302788844621514,0.056589454990959,-0.05943040793574439,0.05943040793574439,0.0028409529447853896,-0.0028409529447853896
0.13032581453634084,-0.25,1.0711243687623142,1.1302788844621514,0.056589454990959,-0.05915451569983721,0.05915451569983721,0.002565060708878207,-0.002565060708878207
0.13283208020050125,-0.25,1.0714288005299086,1.1302788844621514,0.056589454990959,-0.05885008393224278,0.05885008393224278,0.0022606289412837807,-0.0022606289412837807
0.13533834586466165,-0.25,1.0717397844038292,1.1302788844621514,0.056589454990959,-0.05853910005832219,0.05853910005832219,0.0019496450673631913,-0.0019496450673631913
0.13784461152882205,-0.25,1.0720629995604483,1.1302788844621514,0.056589454990959,-0.05821588490170315,0.05821588490170315,0.0016264299107441524,-0.0016264299107441524
