x,y,z,pressure,x_original,x_shift_m,x_shift_over_Lp,x_over_Lp_original,x_over_Lp_shifted,x_shifted,y_over_Lp,p_over_pinf
0.2508524910296958,0.028743785,0.131,42457.734,0.23482114,0.0160313510296958,0.0636798751293993,0.9307431873968715,0.9944230625262708,0.2508524910296958,-0.18771156145191123,0.877225909090909
0.2473654310296958,0.02681496,0.131,43639.512,0.23133408,0.0160313510296958,0.0636798751293993,0.9168918566539168,0.9805717317833161,0.2473654310296958,-0.19537325727024513,0.9016428099173555
0.2438783710296958,0.024886135,0.131,44851.895,0.22784702,0.0160313510296958,0.0636798751293993,0.9030405259109623,0.9667204010403616,0.2438783710296958,-0.203034953088579,0.9266920454545454
0.2403913110296958,0.02295731,0.131,46093.906,0.22435996,0.0160313510296958,0.0636798751293993,0.8891891951680077,0.952869070297407,0.2403913110296958,-0.2106966489069129,0.9523534297520662
0.2369042610296958,0.021106582,0.131,47361.02,0.22087291,0.0160313510296958,0.0636798751293993,0.8753379041471421,0.9390177792765414,0.2369042610296958,-0.21804812712731828,0.97853347107438
0.2334171810296958,0.019414525,0.131,48648.918,0.21738583,0.0160313510296958,0.0636798751293993,0.8614864939600096,0.925166369089409,0.2334171810296958,-0.22476933099043836,1.0051429338842974
0.2299301110296958,0.017876294,0.131,49957.742,0.21389876,0.0160313510296958,0.0636798751293993,0.8476351234949661,0.9113149986243654,0.2299301110296958,-0.23087950584836042,1.0321847520661156
0.2264430610296958,0.0164779,0.131,51289.133,0.21041171,0.0160313510296958,0.0636798751293993,0.8337838324741005,0.8974637076034998,0.2264430610296958,-0.2364342189312908,1.0596928305785125
0.2229560010296958,0.015206633,0.131,52645.008,0.20692465,0.0160313510296958,0.0636798751293993,0.8199325017311458,0.8836123768605452,0.2229560010296958,-0.24148395701426148,1.0877067768595041
0.2194689210296958,0.014050936,0.131,54025.93,0.20343757,0.0160313510296958,0.0636798751293993,0.8060810915440135,0.8697609666734128,0.2194689210296958,-0.24607462691545054,1.116238223140496
0.2159818710296958,0.013000302,0.131,55429.684,0.19995052,0.0160313510296958,0.0636798751293993,0.7922298005231478,0.8559096756525472,0.2159818710296958,-0.25024796463369836,1.1452414049586777
0.2682878310296958,0.040316738,0.131,36935.496,0.25225648,0.0160313510296958,0.0636798751293993,1.0,1.0636798751293992,0.2682878310296958,-0.14174137462528127,0.7631300826446281
0.2648007510296958,0.03838791,0.131,37953.094,0.2487694,0.0160313510296958,0.0636798751293993,0.9861485898128676,1.049828464942267,0.2648007510296958,-0.14940308236024183,0.7841548347107438
0.2613136910296958,0.036459088,0.131,39006.43,0.24528234,0.0160313510296958,0.0636798751293993,0.9722972590699129,1.0359771341993123,0.2613136910296958,-0.15706476626194904,0.8059179752066116
0.2578266210296958,0.03453026,0.131,40093.203,0.24179527,0.0160313510296958,0.0636798751293993,0.9584458886048695,1.0221257637342687,0.2578266210296958,-0.1647264739969096,0.8283719628099174
0.2543395710296958,0.032601438,0.131,41212.199,0.23830822,0.0160313510296958,0.0636798751293993,0.9445945975840038,1.008274472713403,0.2543395710296958,-0.17238815789861678,0.851491714876033
0.2508524910296958,0.030672612,0.131,42363.105,0.23482114,0.0160313510296958,0.0636798751293993,0.9307431873968715,0.9944230625262708,0.2508524910296958,-0.18004985768915957,0.8752707644628099
0.2473654310296958,0.028743785,0.131,43545.926,0.23133408,0.0160313510296958,0.0636798751293993,0.9168918566539168,0.9805717317833161,0.2473654310296958,-0.18771156145191123,0.8997092148760331
0.2438783710296958,0.02681496,0.131,44760.031,0.22784702,0.0160313510296958,0.0636798751293993,0.9030405259109623,0.9667204010403616,0.2438783710296958,-0.19537325727024513,0.9247940289256199
0.2403913110296958,0.024886135,0.131,46004.453,0.22435996,0.0160313510296958,0.0636798751293993,0.8891891951680077,0.952869070297407,0.2403913110296958,-0.203034953088579,0.9505052272727273
0.2369042610296958,0.02295731,0.131,47277.84,0.22087291,0.0160313510296958,0.0636798751293993,0.8753379041471421,0.9390177792765414,0.2369042610296958,-0.2106966489069129,0.9768148760330578
