x_over_Lp,p_shifted_sim_over_pinf,p_digitized_over_pinf,digitization_uncertainty,difference_shifted_sim_minus_digitized,absolute_difference,gap_beyond_digitization_uncertainty,applied_shift_over_Lp,applied_shift_physical_m
0.2756892230576441,1.0617719541689608,1.046613545816733,0.0051812913292512,0.015158408352227815,0.015158408352227815,0.009977117022976614,0.0636798751293993,0.0160313510296958
0.2781954887218045,1.061871200758301,1.046613545816733,0.0051812913292512,0.015257654941568166,0.015257654941568166,0.010076363612316966,0.0636798751293993,0.0160313510296958
0.2807017543859649,1.061974987010439,1.046613545816733,0.0051812913292512,0.015361441193705971,0.015361441193705971,0.010180149864454771,0.0636798751293993,0.0160313510296958
0.2832080200501253,1.0620790656736574,1.046613545816733,0.0051812913292512,0.015465519856924459,0.015465519856924459,0.010284228527673259,0.0636798751293993,0.0160313510296958
0.2857142857142857,1.062185082571023,1.046613545816733,0.0051812913292512,0.015571536754290127,0.015571536754290127,0.010390245425038927,0.0636798751293993,0.0160313510296958
0.2882205513784461,1.0623111891979358,1.046613545816733,0.0051812913292512,0.01569764338120283,0.01569764338120283,0.01051635205195163,0.0636798751293993,0.0160313510296958
0.2907268170426065,1.0624376874703905,1.046613545816733,0.0051812913292512,0.01582414165365753,0.01582414165365753,0.01064285032440633,0.0636798751293993,0.0160313510296958
0.2932330827067669,1.062564555102199,1.046613545816733,0.0051812913292512,0.015951009285466,0.015951009285466,0.0107697179562148,0.0636798751293993,0.0160313510296958
0.2957393483709273,1.062698090238693,1.046613545816733,0.0051812913292512,0.016084544421960167,0.016084544421960167,0.010903253092708967,0.0636798751293993,0.0160313510296958
0.2982456140350877,1.06284235251896,1.046613545816733,0.0051812913292512,0.01622880670222715,0.01622880670222715,0.01104751537297595,0.0636798751293993,0.0160313510296958
0.3007518796992481,1.0629871818516445,1.046613545816733,0.0051812913292512,0.0163736360349116,0.0163736360349116,0.011192344705660398,0.0636798751293993,0.0160313510296958
0.3032581453634085,1.0631326171933029,1.046613545816733,0.0051812913292512,0.016519071376569938,0.016519071376569938,0.011337780047318738,0.0636798751293993,0.0160313510296958
0.3057644110275689,1.06328248578112,1.046613545816733,0.0051812913292512,0.01666893996438712,0.01666893996438712,0.01148764863513592,0.0636798751293993,0.0160313510296958
0.3082706766917293,1.0634341305527686,1.046613545816733,0.0051812913292512,0.01682058473603565,0.01682058473603565,0.011639293406784448,0.0636798751293993,0.0160313510296958
0.3107769423558897,1.0635852674525408,1.046613545816733,0.0049667005200903,0.016971721635807846,0.016971721635807846,0.012005021115717546,0.0636798751293993,0.0160313510296958
0.3132832080200501,1.0637359041354815,1.048605577689243,0.0059952967859256,0.015130326446238573,0.015130326446238573,0.009135029660312974,0.0636798751293993,0.0160313510296958
0.3157894736842105,1.0638962442148796,1.048605577689243,0.0082537654774386,0.01529066652563671,0.01529066652563671,0.007036901048198109,0.0636798751293993,0.0160313510296958
0.3182957393483709,1.064056504795857,1.0505976095617529,0.0063975009624203,0.013458895234104151,0.013458895234104151,0.007061394271683851,0.0636798751293993,0.0160313510296958
0.3208020050125313,1.0642164905558866,1.048605577689243,0.0053104398952346,0.015610912866643734,0.015610912866643734,0.010300472971409133,0.0636798751293993,0.0160313510296958
