x,y,z,pressure
0.2487694,0.067320287,0.131,36688.371
0.24528234,0.065391466,0.131,37681.383
0.24179527,0.063462637,0.131,38723.477
0.23830822,0.061533809,0.131,39813.953
0.23482114,0.059604988,0.131,40951.176
0.23133408,0.057676159,0.131,42133.895
0.22784702,0.055747338,0.131,43360.562
0.22435996,0.053818509,0.131,44631.156
0.22087291,0.051889684,0.131,45946.973
0.21738583,0.049960859,0.131,47309.656
0.21389876,0.048032038,0.131,48718.621
0.21041171,0.046103209,0.131,50172.031
0.20692465,0.044174388,0.131,51667.156
0.20343757,0.042245559,0.131,53200.254
0.19995052,0.040316738,0.131,54766.617
0.19646345,0.03838791,0.131,56361.586
0.1929764,0.036459088,0.131,57980.258
0.18948933,0.03453026,0.131,59614.285
0.18600225,0.032601438,0.131,61249.496
0.18251519,0.030672612,0.131,62865.961
0.17902812,0.028743785,0.131,64440.301
0.17554107,0.02681496,0.131,65938.266
0.17205401,0.024886135,0.131,67318.266
0.16856694,0.02295731,0.131,68537.117
0.16507988,0.021106582,0.131,69575.562
0.16159281,0.019414525,0.131,70440.734
0.15810576,0.017876294,0.131,71157.258
0.15486297,0.0164779,0.131,71697.727
0.15211432,0.015206633,0.131,72055.727
0.14969815,0.014050936,0.131,72302.172
0.14736459,0.013000302,0.131,72489.375
0.25225648,0.071177937,0.131,35714.449
0.2487694,0.069249108,0.131,36647.039
0.24528234,0.067320287,0.131,37632.371
0.24179527,0.065391466,0.131,38668.66
0.23830822,0.063462637,0.131,39754.656
0.23482114,0.061533809,0.131,40889.105
0.23133408,0.059604988,0.131,42070.273
0.22784702,0.057676159,0.131,43297.215
0.22435996,0.055747338,0.131,44569.543
0.22087291,0.053818509,0.131,45888.781
0.21738583,0.051889684,0.131,47256.16
0.21389876,0.049960859,0.131,48671.34
0.21041171,0.048032038,0.131,50131.871
0.20692465,0.046103209,0.131,51635.512
0.20343757,0.044174388,0.131,53178.766
0.19995052,0.042245559,0.131,54756.879
0.19646345,0.040316738,0.131,56364.992
0.1929764,0.03838791,0.131,57997.66
0.18948933,0.036459088,0.131,59646.703
0.18600225,0.03453026,0.131,61297.633
0.18251519,0.032601438,0.131,62930.066
0.17902812,0.030672612,0.131,64520.488
0.17554107,0.028743785,0.131,66034.68
0.17205401,0.02681496,0.131,67431.406
0.16856694,0.024886135,0.131,68666.477
0.16507988,0.02295731,0.131,69712.383
0.16159281,0.021106582,0.131,70572.352
0.15810576,0.019414525,0.131,71277.156
0.15486297,0.017876294,0.131,71803.531
0.15211432,0.0164779,0.131,72150.953
0.14969815,0.015206633,0.131,72391.562
0.14736459,0.014050936,0.131,72575.562
0.14503101,0.013000302,0.131,72715.875
0.25225648,0.073106766,0.131,35692.234
0.2487694,0.071177937,0.131,36615.16
0.24528234,0.069249108,0.131,37592.422
0.24179527,0.067320287,0.131,38622.109
0.23830822,0.065391466,0.131,39703.41
0.23482114,0.063462637,0.131,40834.434
0.23133408,0.061533809,0.131,42013.984
0.22784702,0.059604988,0.131,43240.605
0.22435996,0.057676159,0.131,44514.512
0.22087291,0.055747338,0.131,45836.711
0.21738583,0.053818509,0.131,47208.648
0.21389876,0.051889684,0.131,48629.488
0.21041171,0.049960859,0.131,50096.98
0.20692465,0.048032038,0.131,51608.504
0.20343757,0.046103209,0.131,53161.43
0.19995052,0.044174388,0.131,54750.863
0.19646345,0.042245559,0.131,56371.609
0.1929764,0.040316738,0.131,58018.062
0.18948933,0.03838791,0.131,59681.688
0.18600225,0.036459088,0.131,61348.0
0.18251519,0.03453026,0.131,62995.98
0.17902812,0.032601438,0.131,64601.918
0.17554107,0.030672612,0.131,66131.336
0.17205401,0.028743785,0.131,67543.195
0.16856694,0.02681496,0.131,68792.734
0.16507988,0.024886135,0.131,69850.898
0.16159281,0.02295731,0.131,70712.328
0.15810576,0.021106582,0.131,71405.812
0.15486297,0.019414525,0.131,71916.922
0.15211432,0.017876294,0.131,72252.289
0.14969815,0.0164779,0.131,72486.266
0.14736459,0.015206633,0.131,72667.414
0.14503101,0.014050936,0.131,72806.43
0.14269745,0.013000302,0.131,72903.328
0.25225648,0.075035587,0.131,35680.32
0.2487694,0.073106766,0.131,36593.234
0.24528234,0.071177937,0.131,37561.66
0.24179527,0.069249108,0.131,38584.34
0.23830822,0.067320287,0.131,39660.121
0.23482114,0.065391466,0.131,40787.523
0.23133408,0.063462637,0.131,41964.73
0.22784702,0.061533809,0.131,43190.938
0.22435996,0.059604988,0.131,44465.715
0.22087291,0.057676159,0.131,45790.633
0.21738583,0.055747338,0.131,47166.492
0.21389876,0.053818509,0.131,48592.727
0.21041171,0.051889684,0.131,50066.512
0.20692465,0.049960859,0.131,51585.711
0.20343757,0.048032038,0.131,53147.551
0.19995052,0.046103209,0.131,54747.734
0.19646345,0.044174388,0.131,56380.586
0.1929764,0.042245559,0.131,58040.227
0.18948933,0.040316738,0.131,59718.168
0.18600225,0.03838791,0.131,61399.355
0.18251519,0.036459088,0.131,63062.562
0.17902812,0.03453026,0.131,64683.574
0.17554107,0.032601438,0.131,66227.57
0.17205401,0.030672612,0.131,67653.5
0.16856694,0.028743785,0.131,68916.109
0.16507988,0.02681496,0.131,69985.281
0.16159281,0.024886135,0.131,70853.914
0.15810576,0.02295731,0.131,71542.969
0.15486297,0.021106582,0.131,72038.75
0.15211432,0.019414525,0.131,72360.469
0.14969815,0.017876294,0.131,72586.586
0.14736459,0.0164779,0.131,72764.695
0.14503101,0.015206633,0.131,72903.281
0.14269745,0.014050936,0.131,73000.055
0.14036389,0.013000302,0.131,73056.594
0.25225648,0.076964408,0.131,35678.953
0.2487694,0.075035587,0.131,36581.363
0.24528234,0.073106766,0.131,37540.496
0.24179527,0.071177937,0.131,38555.312
0.23830822,0.069249108,0.131,39625.164
0.23482114,0.067320287,0.131,40748.078
0.23133408,0.065391466,0.131,41922.719
0.22784702,0.063462637,0.131,43147.668
0.22435996,0.061533809,0.131,44423.184
0.22087291,0.059604988,0.131,45749.98
0.21738583,0.057676159,0.131,47129.438
0.21389876,0.055747338,0.131,48560.289
0.21041171,0.053818509,0.131,50040.082
0.20692465,0.051889684,0.131,51566.203
0.20343757,0.049960859,0.131,53136.68
0.19995052,0.048032038,0.131,54746.734
0.19646345,0.046103209,0.131,56391.059
0.1929764,0.044174388,0.131,58063.359
0.18948933,0.042245559,0.131,59754.984
0.18600225,0.040316738,0.131,61450.84
0.18251519,0.03838791,0.131,63128.832
0.17902812,0.036459088,0.131,64764.723
0.17554107,0.03453026,0.131,66322.938
0.17205401,0.032601438,0.131,67762.32
0.16856694,0.030672612,0.131,69037.047
0.16507988,0.028743785,0.131,70116.188
0.16159281,0.02681496,0.131,70991.352
0.15810576,0.024886135,0.131,71682.438
0.15486297,0.02295731,0.131,72169.469
0.15211432,0.021106582,0.131,72476.633
0.14969815,0.019414525,0.131,72693.188
0.14736459,0.017876294,0.131,72867.531
0.14503101,0.0164779,0.131,73006.141
