x,y,z,pressure,x-coordinate,y-coordinate,z-coordinate
0.13102962,0.03838791,0.131,74480.484,0.13102962,0.03838791,0.131
0.12869605,0.036459088,0.131,73824.656,0.12869605,0.036459085,0.131
0.12636247,0.03453026,0.131,72972.508,0.12636249,0.03453026,0.131
0.12402891,0.032601438,0.131,72120.922,0.12402892,0.032601435,0.131
0.12169535,0.030672612,0.131,71451.234,0.12169535,0.030672612,0.131
0.11936179,0.028743785,0.131,71010.539,0.11936179,0.028743785,0.131
0.11702822,0.02681496,0.131,70716.086,0.11702822,0.02681496,0.131
0.11469465,0.024886135,0.131,70465.219,0.11469465,0.024886135,0.131
0.11236109,0.02295731,0.131,70206.188,0.11236109,0.02295731,0.131
0.11002752,0.021106582,0.131,69943.383,0.11002752,0.021106582,0.131
0.10769396,0.019414525,0.131,69690.398,0.10769396,0.019414527,0.131
0.10536039,0.017876294,0.131,69433.336,0.10536039,0.017876294,0.131
0.10302682,0.0164779,0.131,69148.961,0.10302682,0.0164779,0.131
0.10069326,0.015206633,0.131,68794.531,0.10069326,0.015206633,0.131
0.098359689,0.014050936,0.131,68278.641,0.098359689,0.014050935,0.131
0.096026123,0.013000302,0.131,67532.625,0.096026123,0.013000302,0.131
0.25225648,0.11361209,0.131,37499.867,0.25225648,0.11361209,0.131
0.2487694,0.11168326,0.131,38287.883,0.2487694,0.11168326,0.131
0.24528234,0.10975444,0.131,39102.676,0.24528234,0.10975444,0.131
0.24179527,0.10782561,0.131,39960.57,0.24179527,0.10782561,0.131
0.23830822,0.10589679,0.131,40881.449,0.23830822,0.10589679,0.131
0.23482114,0.10396796,0.131,41880.379,0.23482116,0.10396796,0.131
0.23133408,0.10203914,0.131,42965.195,0.23133409,0.10203914,0.131
0.22784702,0.10011031,0.131,44136.113,0.22784702,0.10011031,0.131
0.22435996,0.098181486,0.131,45389.785,0.22435996,0.098181486,0.131
0.22087291,0.096252665,0.131,46724.863,0.22087289,0.096252665,0.131
0.21738583,0.094323844,0.131,48143.668,0.21738583,0.094323836,0.131
0.21389876,0.092395008,0.131,49653.371,0.21389876,0.092395015,0.131
0.21041171,0.090466186,0.131,51261.422,0.21041171,0.090466186,0.131
0.20692465,0.088537365,0.131,52971.793,0.20692465,0.088537365,0.131
0.20343757,0.086608537,0.131,54782.125,0.20343758,0.086608537,0.131
0.19995052,0.084679708,0.131,56683.594,0.19995052,0.084679715,0.131
0.19646345,0.082750887,0.131,58659.383,0.19646345,0.082750887,0.131
0.1929764,0.080822065,0.131,60688.07,0.19297639,0.080822065,0.131
0.18948933,0.078893237,0.131,62739.844,0.18948932,0.078893237,0.131
0.18600225,0.076964408,0.131,64773.152,0.18600227,0.076964416,0.131
0.18251519,0.075035587,0.131,66726.156,0.1825152,0.075035587,0.131
0.17902812,0.073106766,0.131,68515.539,0.17902814,0.073106766,0.131
0.17554107,0.071177937,0.131,70051.352,0.17554107,0.071177937,0.131
0.17205401,0.069249108,0.131,71263.352,0.17205401,0.069249116,0.131
0.16856694,0.067320287,0.131,72126.875,0.16856694,0.067320287,0.131
0.16507988,0.065391466,0.131,72673.883,0.16507988,0.065391459,0.131
0.16159281,0.063462637,0.131,72986.32,0.16159281,0.063462637,0.131
0.15810576,0.061533809,0.131,73193.094,0.15810576,0.061533812,0.131
0.15486297,0.059604988,0.131,73364.016,0.15486296,0.059604988,0.131
0.15211432,0.057676159,0.131,73542.0,0.15211432,0.057676163,0.131
0.14969815,0.055747338,0.131,73749.945,0.14969814,0.055747338,0.131
0.14736459,0.053818509,0.131,74000.75,0.14736457,0.053818513,0.131
0.14503101,0.051889684,0.131,74278.562,0.14503101,0.051889688,0.131
0.14269745,0.049960859,0.131,74556.227,0.14269744,0.049960863,0.131
0.14036389,0.048032038,0.131,74811.992,0.14036389,0.048032038,0.131
0.13803032,0.046103209,0.131,75017.414,0.13803032,0.046103213,0.131
0.13569674,0.044174388,0.131,75138.398,0.13569675,0.044174388,0.131
0.13336319,0.042245559,0.131,75116.133,0.13336319,0.042245559,0.131
0.13102962,0.040316738,0.131,74863.039,0.13102962,0.040316734,0.131
0.12869605,0.03838791,0.131,74318.594,0.12869605,0.03838791,0.131
0.12636247,0.036459088,0.131,73520.914,0.12636249,0.036459085,0.131
0.12402891,0.03453026,0.131,72629.812,0.12402892,0.03453026,0.131
0.12169535,0.032601438,0.131,71856.281,0.12169535,0.032601435,0.131
0.11936179,0.030672612,0.131,71317.852,0.11936179,0.030672612,0.131
0.11702822,0.028743785,0.131,70976.641,0.11702822,0.028743785,0.131
0.11469465,0.02681496,0.131,70723.469,0.11469465,0.02681496,0.131
0.11236109,0.024886135,0.131,70481.586,0.11236109,0.024886135,0.131
0.11002752,0.02295731,0.131,70227.789,0.11002752,0.02295731,0.131
0.10769396,0.021106582,0.131,69971.297,0.10769396,0.021106582,0.131
0.10536039,0.019414527,0.131,69713.125,0.10536039,0.019414527,0.131
0.10302682,0.017876294,0.131,69429.75,0.10302682,0.017876294,0.131
0.10069326,0.0164779,0.131,69078.391,0.10069326,0.0164779,0.131
0.098359689,0.015206633,0.131,68570.492,0.098359689,0.015206633,0.131
0.096026123,0.014050936,0.131,67811.422,0.096026123,0.014050935,0.131
0.093692563,0.013000302,0.131,66772.961,0.093692563,0.013000302,0.131
0.25225648,0.11554092,0.131,37640.348,0.25225648,0.11554091,0.131
0.2487694,0.11361209,0.131,38433.953,0.2487694,0.11361209,0.131
0.24528234,0.11168326,0.131,39250.246,0.24528234,0.11168326,0.131
0.24179527,0.10975444,0.131,40102.441,0.24179527,0.10975444,0.131
0.23830822,0.10782561,0.131,41009.547,0.23830822,0.10782561,0.131
0.23482114,0.10589679,0.131,41989.68,0.23482116,0.10589679,0.131
0.23133408,0.10396796,0.131,43055.441,0.23133409,0.10396796,0.131
0.22784702,0.10203914,0.131,44210.348,0.22784702,0.10203914,0.131
0.22435996,0.10011031,0.131,45451.203,0.22435996,0.10011031,0.131
0.22087291,0.098181486,0.131,46775.383,0.22087289,0.098181486,0.131
0.21738583,0.096252665,0.131,48183.414,0.21738583,0.096252665,0.131
0.21389876,0.094323844,0.131,49680.523,0.21389876,0.094323836,0.131
0.21041171,0.092395008,0.131,51273.238,0.21041171,0.092395015,0.131
0.20692465,0.090466186,0.131,52967.004,0.20692465,0.090466186,0.131
0.20343757,0.088537365,0.131,54762.457,0.20343758,0.088537365,0.131
0.19995052,0.086608537,0.131,56653.77,0.19995052,0.086608537,0.131
0.19646345,0.084679708,0.131,58625.914,0.19646345,0.084679715,0.131
0.1929764,0.082750887,0.131,60655.332,0.19297639,0.082750887,0.131
0.18948933,0.080822065,0.131,62712.355,0.18948932,0.080822065,0.131
0.18600225,0.078893237,0.131,64754.348,0.18600227,0.078893237,0.131
0.18251519,0.076964408,0.131,66720.469,0.1825152,0.076964416,0.131
0.17902812,0.075035587,0.131,68527.391,0.17902814,0.075035587,0.131
0.17554107,0.073106766,0.131,70082.125,0.17554107,0.073106766,0.131
0.17205401,0.071177937,0.131,71311.312,0.17205401,0.071177937,0.131
0.16856694,0.069249108,0.131,72187.227,0.16856694,0.069249116,0.131
0.16507988,0.067320287,0.131,72741.367,0.16507988,0.067320287,0.131
0.16159281,0.065391466,0.131,73049.758,0.16159281,0.065391459,0.131
0.15810576,0.063462637,0.131,73245.422,0.15810576,0.063462637,0.131
0.15486297,0.061533809,0.131,73404.688,0.15486296,0.061533812,0.131
0.15211432,0.059604988,0.131,73568.039,0.15211432,0.059604988,0.131
0.14969815,0.057676159,0.131,73762.773,0.14969814,0.057676163,0.131
0.14736459,0.055747338,0.131,74006.398,0.14736457,0.055747338,0.131
0.14503101,0.053818509,0.131,74290.5,0.14503101,0.053818513,0.131
0.14269745,0.051889684,0.131,74587.617,0.14269744,0.051889688,0.131
0.14036389,0.049960859,0.131,74871.117,0.14036389,0.049960863,0.131
0.13803032,0.048032038,0.131,75115.57,0.13803032,0.048032038,0.131
0.13569674,0.046103209,0.131,75286.859,0.13569675,0.046103213,0.131
0.13336319,0.044174388,0.131,75340.07,0.13336319,0.044174388,0.131
0.13102962,0.042245559,0.131,75194.539,0.13102962,0.042245559,0.131
0.12869605,0.040316738,0.131,74770.453,0.12869605,0.040316734,0.131
0.12636247,0.03838791,0.131,74059.148,0.12636249,0.03838791,0.131
0.12402891,0.036459088,0.131,73171.305,0.12402892,0.036459085,0.131
0.12169535,0.03453026,0.131,72314.055,0.12169535,0.03453026,0.131
0.11936179,0.032601438,0.131,71665.344,0.11936179,0.032601435,0.131
0.11702822,0.030672612,0.131,71253.258,0.11702822,0.030672612,0.131
0.11469465,0.028743785,0.131,70982.602,0.11469465,0.028743785,0.131
0.11236109,0.02681496,0.131,70753.578,0.11236109,0.02681496,0.131
0.11002752,0.024886135,0.131,70521.055,0.11002752,0.024886135,0.131
0.10769396,0.02295731,0.131,70275.43,0.10769396,0.02295731,0.131
0.10536039,0.021106582,0.131,70017.492,0.10536039,0.021106582,0.131
0.10302682,0.019414527,0.131,69735.781,0.10302682,0.019414527,0.131
0.10069326,0.017876294,0.131,69387.461,0.10069326,0.017876294,0.131
0.098359689,0.0164779,0.131,68887.594,0.098359689,0.0164779,0.131
0.096026123,0.015206633,0.131,68116.93,0.096026123,0.015206633,0.131
0.093692563,0.014050936,0.131,67049.141,0.093692563,0.014050935,0.131
0.091358989,0.013000302,0.131,65661.211,0.091358997,0.013000302,0.131
0.25225648,0.11746974,0.131,37776.828,0.25225648,0.11746974,0.131
0.2487694,0.11554092,0.131,38577.078,0.2487694,0.11554091,0.131
0.24528234,0.11361209,0.131,39396.953,0.24528234,0.11361209,0.131
0.24179527,0.11168326,0.131,40246.582,0.24179527,0.11168326,0.131
0.23830822,0.10975444,0.131,41142.879,0.23830822,0.10975444,0.131
0.23482114,0.10782561,0.131,42105.211,0.23482116,0.10782561,0.131
0.23133408,0.10589679,0.131,43150.707,0.23133409,0.10589679,0.131
0.22784702,0.10396796,0.131,44287.441,0.22784702,0.10396796,0.131
0.22435996,0.10203914,0.131,45513.758,0.22435996,0.10203914,0.131
0.22087291,0.10011031,0.131,46825.91,0.22087289,0.10011031,0.131
0.21738583,0.098181486,0.131,48222.734,0.21738583,0.098181486,0.131
0.21389876,0.096252665,0.131,49707.707,0.21389876,0.096252665,0.131
0.21041171,0.094323844,0.131,51286.125,0.21041171,0.094323836,0.131
0.20692465,0.092395008,0.131,52963.32,0.20692465,0.092395015,0.131
0.20343757,0.090466186,0.131,54742.281,0.20343758,0.090466186,0.131
0.19995052,0.088537365,0.131,56620.277,0.19995052,0.088537365,0.131
0.19646345,0.086608537,0.131,58584.594,0.19646345,0.086608537,0.131
0.1929764,0.084679708,0.131,60612.68,0.19297639,0.084679715,0.131
0.18948933,0.082750887,0.131,62672.152,0.18948932,0.082750887,0.131
0.18600225,0.080822065,0.131,64721.059,0.18600227,0.080822065,0.131
0.18251519,0.078893237,0.131,66698.156,0.1825152,0.078893237,0.131
0.17902812,0.076964408,0.131,68520.617,0.17902814,0.076964416,0.131
0.17554107,0.075035587,0.131,70093.656,0.17554107,0.075035587,0.131
0.17205401,0.073106766,0.131,71340.445,0.17205401,0.073106766,0.131
0.16856694,0.071177937,0.131,72230.852,0.16856694,0.071177937,0.131
0.16507988,0.069249108,0.131,72794.984,0.16507988,0.069249116,0.131
0.16159281,0.067320287,0.131,73104.227,0.16159281,0.067320287,0.131
0.15810576,0.065391466,0.131,73293.055,0.15810576,0.065391459,0.131
0.15486297,0.063462637,0.131,73441.578,0.15486296,0.063462637,0.131
0.15211432,0.061533809,0.131,73593.992,0.15211432,0.061533812,0.131
0.14969815,0.059604988,0.131,73773.992,0.14969814,0.059604988,0.131
0.14736459,0.057676159,0.131,74007.195,0.14736457,0.057676163,0.131
0.14503101,0.055747338,0.131,74290.695,0.14503101,0.055747338,0.131
0.14269745,0.053818509,0.131,74600.828,0.14269744,0.053818513,0.131
0.14036389,0.051889684,0.131,74909.805,0.14036389,0.051889688,0.131
0.13803032,0.049960859,0.131,75189.703,0.13803032,0.049960863,0.131
0.13569674,0.048032038,0.131,75409.023,0.13569675,0.048032038,0.131
0.13336319,0.046103209,0.131,75527.258,0.13336319,0.046103213,0.131
0.13102962,0.044174388,0.131,75479.477,0.13102962,0.044174388,0.131
0.12869605,0.042245559,0.131,75176.328,0.12869605,0.042245559,0.131
0.12636247,0.040316738,0.131,74574.383,0.12636249,0.040316734,0.131
0.12402891,0.03838791,0.131,73730.305,0.12402892,0.03838791,0.131
0.12169535,0.036459088,0.131,72823.906,0.12169535,0.036459085,0.131
0.11936179,0.03453026,0.131,72065.141,0.11936179,0.03453026,0.131
0.11702822,0.032601438,0.131,71559.172,0.11702822,0.032601435,0.131
0.11469465,0.030672612,0.131,71250.352,0.11469465,0.030672612,0.131
0.11236109,0.028743785,0.131,71026.367,0.11236109,0.028743785,0.131
0.11002752,0.02681496,0.131,70814.883,0.11002752,0.02681496,0.131
0.10769396,0.024886135,0.131,70593.273,0.10769396,0.024886135,0.131
0.10536039,0.02295731,0.131,70350.148,0.10536039,0.02295731,0.131
0.10302682,0.021106582,0.131,70071.656,0.10302682,0.021106582,0.131
0.10069326,0.019414527,0.131,69725.805,0.10069326,0.019414527,0.131
0.098359689,0.017876294,0.131,69233.195,0.098359689,0.017876294,0.131
0.096026123,0.0164779,0.131,68451.789,0.096026123,0.0164779,0.131
0.093692563,0.015206633,0.131,67354.289,0.093692563,0.015206633,0.131
0.091358989,0.014050936,0.131,65903.242,0.091358997,0.014050935,0.131
0.08902543,0.013000302,0.131,64219.859,0.08902543,0.013000302,0.131
0.25225648,0.11939856,0.131,37908.77,0.25225648,0.11939856,0.131
0.2487694,0.11746974,0.131,38716.582,0.2487694,0.11746974,0.131
0.24528234,0.11554092,0.131,39541.82,0.24528234,0.11554091,0.131
0.24179527,0.11361209,0.131,40391.75,0.24179527,0.11361209,0.131
0.23830822,0.11168326,0.131,41280.527,0.23830822,0.11168326,0.131
0.23482114,0.10975444,0.131,42227.047,0.23482116,0.10975444,0.131
0.23133408,0.10782561,0.131,43251.77,0.23133409,0.10782561,0.131
0.22784702,0.10589679,0.131,44368.25,0.22784702,0.10589679,0.131
0.22435996,0.10396796,0.131,45577.871,0.22435996,0.10396796,0.131
0.22087291,0.10203914,0.131,46876.668,0.22087289,0.10203914,0.131
0.21738583,0.10011031,0.131,48261.562,0.21738583,0.10011031,0.131
0.21389876,0.098181486,0.131,49734.289,0.21389876,0.098181486,0.131
0.21041171,0.096252665,0.131,51298.91,0.21041171,0.096252665,0.131
0.20692465,0.094323844,0.131,52960.18,0.20692465,0.094323836,0.131
0.20343757,0.092395008,0.131,54721.848,0.20343758,0.092395015,0.131
0.19995052,0.090466186,0.131,56584.121,0.19995052,0.090466186,0.131
0.19646345,0.088537365,0.131,58537.09,0.19646345,0.088537365,0.131
0.1929764,0.086608537,0.131,60559.676,0.19297639,0.086608537,0.131
0.18948933,0.084679708,0.131,62619.883,0.18948932,0.084679715,0.131
0.18600225,0.082750887,0.131,64672.934,0.18600227,0.082750887,0.131
0.18251519,0.080822065,0.131,66659.07,0.1825152,0.080822065,0.131
0.17902812,0.078893237,0.131,68495.352,0.17902814,0.078893237,0.131
0.17554107,0.076964408,0.131,70085.805,0.17554107,0.076964416,0.131
0.17205401,0.075035587,0.131,71350.602,0.17205401,0.075035587,0.131
0.16856694,0.073106766,0.131,72256.867,0.16856694,0.073106766,0.131
0.16507988,0.071177937,0.131,72833.836,0.16507988,0.071177937,0.131
0.16159281,0.069249108,0.131,73148.383,0.16159281,0.069249116,0.131
0.15810576,0.067320287,0.131,73334.75,0.15810576,0.067320287,0.131
0.15486297,0.065391466,0.131,73475.703,0.15486296,0.065391459,0.131
0.15211432,0.063462637,0.131,73618.008,0.15211432,0.063462637,0.131
0.14969815,0.061533809,0.131,73786.914,0.14969814,0.061533812,0.131
0.14736459,0.059604988,0.131,74005.844,0.14736457,0.059604988,0.131
0.14503101,0.057676159,0.131,74284.023,0.14503101,0.057676163,0.131
0.14269745,0.055747338,0.131,74601.016,0.14269744,0.055747338,0.131
0.14036389,0.053818509,0.131,74929.406,0.14036389,0.053818513,0.131
0.13803032,0.051889684,0.131,75242.492,0.13803032,0.051889688,0.131
0.13569674,0.049960859,0.131,75506.094,0.13569675,0.049960863,0.131
0.13336319,0.048032038,0.131,75683.828,0.13336319,0.048032038,0.131
0.13102962,0.046103209,0.131,75721.922,0.13102962,0.046103213,0.131
0.12869605,0.044174388,0.131,75536.852,0.12869605,0.044174388,0.131
0.12636247,0.042245559,0.131,75056.25,0.12636249,0.042245559,0.131
0.12402891,0.040316738,0.131,74293.258,0.12402892,0.040316734,0.131
0.12169535,0.03838791,0.131,73377.352,0.12169535,0.03838791,0.131
0.11936179,0.036459088,0.131,72524.852,0.11936179,0.036459085,0.131
0.11702822,0.03453026,0.131,71908.625,0.11702822,0.03453026,0.131
0.11469465,0.032601438,0.131,71536.938,0.11469465,0.032601435,0.131
0.11236109,0.030672612,0.131,71304.594,0.11236109,0.030672612,0.131
0.11002752,0.028743785,0.131,71112.523,0.11002752,0.028743785,0.131
0.10769396,0.02681496,0.131,70916.023,0.10769396,0.02681496,0.131
0.10536039,0.024886135,0.131,70700.883,0.10536039,0.024886135,0.131
0.10302682,0.02295731,0.131,70441.258,0.10302682,0.02295731,0.131
0.10069326,0.021106582,0.131,70098.844,0.10069326,0.021106582,0.131
0.098359689,0.019414527,0.131,69607.008,0.098359689,0.019414527,0.131
0.096026123,0.017876294,0.131,68819.977,0.096026123,0.017876294,0.131
0.093692563,0.0164779,0.131,67691.078,0.093692563,0.0164779,0.131
0.091358989,0.015206633,0.131,66173.344,0.091358997,0.015206633,0.131
0.08902543,0.014050936,0.131,64385.492,0.08902543,0.014050935,0.131
0.086691871,0.013000302,0.131,62571.246,0.086691864,0.013000302,0.131
0.25225648,0.12132739,0.131,38035.797,0.25225648,0.12132739,0.131
0.2487694,0.11939856,0.131,38851.719,0.2487694,0.11939856,0.131
0.24528234,0.11746974,0.131,39683.895,0.24528234,0.11746974,0.131
0.24179527,0.11554092,0.131,40536.738,0.24179527,0.11554091,0.131
0.23830822,0.11361209,0.131,41421.43,0.23830822,0.11361209,0.131
0.23482114,0.11168326,0.131,42355.027,0.23482116,0.11168326,0.131
0.23133408,0.10975444,0.131,43359.48,0.23133409,0.10975444,0.131
0.22784702,0.10782561,0.131,44453.855,0.22784702,0.10782561,0.131
0.22435996,0.10589679,0.131,45644.387,0.22435996,0.10589679,0.131
0.22087291,0.10396796,0.131,46928.051,0.22087289,0.10396796,0.131
0.21738583,0.10203914,0.131,48300.109,0.21738583,0.10203914,0.131
0.21389876,0.10011031,0.131,49760.27,0.21389876,0.10011031,0.131
0.21041171,0.098181486,0.131,51311.219,0.21041171,0.098181486,0.131
0.20692465,0.096252665,0.131,52956.902,0.20692465,0.096252665,0.131
0.20343757,0.094323844,0.131,54701.312,0.20343758,0.094323836,0.131
0.19995052,0.092395008,0.131,56546.148,0.19995052,0.092395015,0.131
0.19646345,0.090466186,0.131,58484.758,0.19646345,0.090466186,0.131
0.1929764,0.088537365,0.131,60498.211,0.19297639,0.088537365,0.131
0.18948933,0.086608537,0.131,62555.156,0.18948932,0.086608537,0.131
0.18600225,0.084679708,0.131,64610.852,0.18600227,0.084679715,0.131
0.18251519,0.082750887,0.131,66603.297,0.1825152,0.082750887,0.131
0.17902812,0.080822065,0.131,68451.57,0.17902814,0.080822065,0.131
0.17554107,0.078893237,0.131,70058.75,0.17554107,0.078893237,0.131
0.17205401,0.076964408,0.131,71341.828,0.17205401,0.076964416,0.131
0.16856694,0.075035587,0.131,72265.07,0.16856694,0.075035587,0.131
0.16507988,0.073106766,0.131,72856.805,0.16507988,0.073106766,0.131
0.16159281,0.071177937,0.131,73180.648,0.16159281,0.071177937,0.131
0.15810576,0.069249108,0.131,73369.203,0.15810576,0.069249116,0.131
0.15486297,0.067320287,0.131,73505.836,0.15486296,0.067320287,0.131
0.15211432,0.065391466,0.131,73640.984,0.15211432,0.065391459,0.131
0.14969815,0.063462637,0.131,73799.672,0.14969814,0.063462637,0.131
0.14736459,0.061533809,0.131,74006.883,0.14736457,0.061533812,0.131
0.14503101,0.059604988,0.131,74273.586,0.14503101,0.059604988,0.131
0.14269745,0.057676159,0.131,74592.281,0.14269744,0.057676163,0.131
0.14036389,0.055747338,0.131,74934.852,0.14036389,0.055747338,0.131
0.13803032,0.053818509,0.131,75274.609,0.13803032,0.053818513,0.131
0.13569674,0.051889684,0.131,75580.938,0.13569675,0.051889688,0.131
0.13336319,0.049960859,0.131,75813.539,0.13336319,0.049960863,0.131
0.13102962,0.048032038,0.131,75928.742,0.13102962,0.048032038,0.131
0.12869605,0.046103209,0.131,75852.312,0.12869605,0.046103213,0.131
0.12636247,0.044174388,0.131,75500.289,0.12636249,0.044174388,0.131
0.12402891,0.042245559,0.131,74842.812,0.12402892,0.042245559,0.131
0.12169535,0.040316738,0.131,73960.227,0.12169535,0.040316734,0.131
0.11936179,0.03838791,0.131,73044.875,0.11936179,0.03838791,0.131
0.11702822,0.036459088,0.131,72313.883,0.11702822,0.036459085,0.131
0.11469465,0.03453026,0.131,71855.117,0.11469465,0.03453026,0.131
0.11236109,0.032601438,0.131,71594.609,0.11236109,0.032601435,0.131
0.11002752,0.030672612,0.131,71416.109,0.11002752,0.030672612,0.131
0.10769396,0.028743785,0.131,71246.367,0.10769396,0.028743785,0.131
